modelo;NINS;PACI;PDES;KSTA;MAERR;RAERR;RMSERR;RRSERR;Nada_TPRA;Nada_FPRA;Nada_TNRA;Nada_FNRA;Nada_PREC;Nada_RCALL;Nada_FMEA;Nada_MCC;Nada_ROCA;Nada_PRCA;Poco_TPRA;Poco_FPRA;Poco_TNRA;Poco_FNRA;Poco_PREC;Poco_RCALL;Poco_FMEA;Poco_MCC;Poco_ROCA;Poco_PRCA;Medio_TPRA;Medio_FPRA;Medio_TNRA;Medio_FNRA;Medio_PREC;Medio_RCALL;Medio_FMEA;Medio_MCC;Medio_ROCA;Medio_PRCA;Mucho_TPRA;Mucho_FPRA;Mucho_TNRA;Mucho_FNRA;Mucho_PREC;Mucho_RCALL;Mucho_FMEA;Mucho_MCC;Mucho_ROCA;Mucho_PRCA;tipo_evaluacion;producto_evaluado;modelo;NINS;PACI;PDES;KSTA;MAERR;RAERR;RMSERR;RRSERR;Nada_TPRA;Nada_FPRA;Nada_TNRA;Nada_FNRA;Nada_PREC;Nada_RCALL;Nada_FMEA;Nada_MCC;Nada_ROCA;Nada_PRCA;Poco_TPRA;Poco_FPRA;Poco_TNRA;Poco_FNRA;Poco_PREC;Poco_RCALL;Poco_FMEA;Poco_MCC;Poco_ROCA;Poco_PRCA;Medio_TPRA;Medio_FPRA;Medio_TNRA;Medio_FNRA;Medio_PREC;Medio_RCALL;Medio_FMEA;Medio_MCC;Medio_ROCA;Medio_PRCA;Mucho_TPRA;Mucho_FPRA;Mucho_TNRA;Mucho_FNRA;Mucho_PREC;Mucho_RCALL;Mucho_FMEA;Mucho_MCC;Mucho_ROCA;Mucho_PRCA;tipo_evaluacion;producto_evaluado;
weka.classifiers.trees.REPTree;149.00;98.66;1.34;0.97;0.02;5.13;0.09;22.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.03;0.97;0.00;0.98;1.00;0.99;0.97;0.97;0.96;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.51;0.02;crossEstratificado;KPI/QUINCENAL/10181.csv;
weka.classifiers.bayes.BayesNet;149.00;92.62;7.38;0.86;0.05;14.77;0.20;46.66;0.88;0.00;1.00;0.12;1.00;0.88;0.94;0.90;0.99;0.98;0.96;0.09;0.91;0.04;0.93;0.96;0.95;0.88;0.97;0.97;0.83;0.03;0.97;0.17;0.50;0.83;0.63;0.63;0.91;0.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.bayes.NaiveBayes;149.00;92.62;7.38;0.86;0.05;13.73;0.20;48.40;0.92;0.00;1.00;0.08;1.00;0.92;0.96;0.93;0.97;0.98;0.94;0.09;0.91;0.06;0.93;0.94;0.93;0.85;0.95;0.90;0.83;0.03;0.97;0.17;0.50;0.83;0.63;0.63;0.83;0.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.bayes.NaiveBayesUpdateable;149.00;92.62;7.38;0.86;0.05;13.73;0.20;48.40;0.92;0.00;1.00;0.08;1.00;0.92;0.96;0.93;0.97;0.98;0.94;0.09;0.91;0.06;0.93;0.94;0.93;0.85;0.95;0.90;0.83;0.03;0.97;0.17;0.50;0.83;0.63;0.63;0.83;0.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.functions.Logistic;149.00;97.99;2.01;0.96;0.01;3.82;0.12;27.71;1.00;0.01;0.99;0.00;0.98;1.00;0.99;0.99;1.00;1.00;0.98;0.02;0.98;0.02;0.99;0.98;0.98;0.96;0.99;0.98;0.83;0.01;0.99;0.17;0.83;0.83;0.83;0.83;0.84;0.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.functions.MultilayerPerceptron;149.00;95.97;4.03;0.92;0.02;7.08;0.11;25.84;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.09;0.91;0.00;0.93;1.00;0.97;0.92;0.99;0.97;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.95;0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.functions.SimpleLogistic;149.00;99.33;0.67;0.99;0.04;12.80;0.13;30.15;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.02;0.98;0.00;0.99;1.00;0.99;0.99;0.98;0.95;0.83;0.00;1.00;0.17;1.00;0.83;0.91;0.91;0.89;0.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.functions.SMO;149.00;91.28;8.72;0.82;0.24;68.75;0.31;73.12;0.88;0.00;1.00;0.12;1.00;0.88;0.94;0.90;0.96;0.94;1.00;0.20;0.80;0.00;0.87;1.00;0.93;0.83;0.90;0.87;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.90;0.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.rules.OneR;149.00;91.95;8.05;0.84;0.05;15.28;0.23;55.42;0.92;0.00;1.00;0.08;1.00;0.92;0.96;0.93;0.96;0.95;0.99;0.17;0.83;0.01;0.88;0.99;0.93;0.84;0.91;0.88;0.00;0.01;0.99;1.00;0.00;0.00;0.00;-0.02;0.50;0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.rules.DecisionTable;149.00;93.96;6.04;0.88;0.11;31.81;0.19;44.65;0.93;0.02;0.98;0.07;0.96;0.93;0.95;0.92;1.00;1.00;0.96;0.08;0.92;0.04;0.94;0.96;0.95;0.89;0.98;0.97;0.67;0.01;0.99;0.33;0.67;0.67;0.67;0.65;0.79;0.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.rules.JRip;149.00;99.33;0.67;0.99;0.01;2.54;0.07;16.10;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.02;0.98;0.00;0.99;1.00;0.99;0.99;0.99;0.97;0.83;0.00;1.00;0.17;1.00;0.83;0.91;0.91;0.87;0.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.rules.PART;149.00;97.99;2.01;0.96;0.02;4.87;0.10;24.72;0.97;0.00;1.00;0.03;1.00;0.97;0.98;0.97;1.00;1.00;1.00;0.02;0.98;0.00;0.99;1.00;0.99;0.99;0.99;0.97;0.83;0.01;0.99;0.17;0.71;0.83;0.77;0.76;0.87;0.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.rules.ZeroR;149.00;56.38;43.62;0.00;0.35;100.00;0.42;100.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.48;0.39;1.00;1.00;0.00;0.00;0.56;1.00;0.72;0.00;0.47;0.55;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.29;0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.trees.DecisionStump;149.00;92.62;7.38;0.85;0.09;25.70;0.21;51.09;0.92;0.00;1.00;0.08;1.00;0.92;0.96;0.93;0.93;0.95;1.00;0.17;0.83;0.00;0.88;1.00;0.94;0.86;0.88;0.84;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.55;0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.trees.J48;149.00;99.33;0.67;0.99;0.01;2.54;0.07;16.10;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.02;0.98;0.00;0.99;1.00;0.99;0.99;0.99;0.97;0.83;0.00;1.00;0.17;1.00;0.83;0.91;0.91;0.87;0.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.trees.LMT;149.00;99.33;0.67;0.99;0.04;12.80;0.13;30.15;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.02;0.98;0.00;0.99;1.00;0.99;0.99;0.98;0.95;0.83;0.00;1.00;0.17;1.00;0.83;0.91;0.91;0.89;0.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.trees.RandomForest;149.00;98.66;1.34;0.97;0.02;5.40;0.09;22.25;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.99;0.02;0.98;0.01;0.99;0.99;0.99;0.97;0.99;0.98;0.83;0.01;0.99;0.17;0.83;0.83;0.83;0.83;0.91;0.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.trees.RandomTree;149.00;97.99;2.01;0.96;0.01;3.82;0.12;27.71;1.00;0.01;0.99;0.00;0.98;1.00;0.99;0.99;0.99;0.98;0.98;0.02;0.98;0.02;0.99;0.98;0.98;0.96;0.98;0.98;0.83;0.01;0.99;0.17;0.83;0.83;0.83;0.83;0.91;0.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.trees.REPTree;149.00;98.66;1.34;0.97;0.01;3.79;0.09;22.70;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.99;0.02;0.98;0.01;0.99;0.99;0.99;0.97;0.98;0.97;0.83;0.01;0.99;0.17;0.83;0.83;0.83;0.83;0.87;0.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;crossEstratificado;KPI/QUINCENAL/10385.csv;
weka.classifiers.bayes.BayesNet;149.00;89.93;10.07;0.81;0.06;22.17;0.19;54.59;0.83;0.01;0.99;0.17;0.83;0.83;0.83;0.83;0.95;0.85;0.97;0.05;0.95;0.03;0.97;0.97;0.97;0.91;0.99;1.00;0.76;0.04;0.96;0.24;0.89;0.76;0.82;0.76;0.98;0.94;1.00;0.05;0.95;0.00;0.36;1.00;0.53;0.59;1.00;1.00;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.bayes.NaiveBayes;149.00;77.18;22.82;0.54;0.11;41.22;0.31;85.50;0.83;0.03;0.97;0.17;0.50;0.83;0.63;0.63;0.85;0.84;0.87;0.40;0.60;0.13;0.79;0.87;0.83;0.50;0.86;0.90;0.53;0.07;0.93;0.47;0.77;0.53;0.63;0.53;0.92;0.84;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.bayes.NaiveBayesUpdateable;149.00;77.18;22.82;0.54;0.11;41.22;0.31;85.50;0.83;0.03;0.97;0.17;0.50;0.83;0.63;0.63;0.85;0.84;0.87;0.40;0.60;0.13;0.79;0.87;0.83;0.50;0.86;0.90;0.53;0.07;0.93;0.47;0.77;0.53;0.63;0.53;0.92;0.84;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.functions.Logistic;149.00;99.33;0.67;0.99;0.00;1.30;0.06;16.23;1.00;0.01;0.99;0.00;0.86;1.00;0.92;0.92;1.00;0.84;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.98;0.00;1.00;0.02;1.00;0.98;0.99;0.98;0.98;0.98;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.functions.MultilayerPerceptron;149.00;93.29;6.71;0.86;0.04;14.72;0.12;33.34;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.13;0.87;0.00;0.93;1.00;0.96;0.90;1.00;1.00;0.98;0.03;0.97;0.02;0.94;0.98;0.96;0.94;0.99;0.99;0.25;0.00;1.00;0.75;1.00;0.25;0.40;0.49;1.00;1.00;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.functions.SimpleLogistic;149.00;95.97;4.03;0.92;0.03;11.72;0.11;31.47;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.96;0.04;0.96;0.04;0.98;0.96;0.97;0.91;1.00;1.00;0.96;0.04;0.96;0.04;0.91;0.96;0.93;0.91;1.00;0.99;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.functions.SMO;149.00;82.55;17.45;0.61;0.26;102.56;0.33;93.54;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.96;0.33;1.00;0.40;0.60;0.00;0.81;1.00;0.90;0.70;0.82;0.82;0.64;0.04;0.96;0.36;0.88;0.64;0.74;0.67;0.83;0.69;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.97;0.33;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.rules.OneR;149.00;90.60;9.40;0.81;0.05;18.21;0.22;60.73;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.98;0.15;0.85;0.02;0.92;0.98;0.95;0.86;0.92;0.91;0.82;0.06;0.94;0.18;0.86;0.82;0.84;0.77;0.88;0.76;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.50;0.03;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.rules.DecisionTable;149.00;96.64;3.36;0.93;0.06;25.12;0.14;37.87;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.97;0.04;0.96;0.03;0.98;0.97;0.97;0.93;0.98;0.99;0.96;0.03;0.97;0.04;0.93;0.96;0.95;0.92;0.98;0.93;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.rules.JRip;149.00;96.64;3.36;0.93;0.02;7.68;0.13;35.11;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.98;0.04;0.96;0.02;0.98;0.98;0.98;0.94;0.99;0.99;0.96;0.03;0.97;0.04;0.93;0.96;0.95;0.92;0.99;0.97;0.75;0.00;1.00;0.25;1.00;0.75;0.86;0.86;1.00;0.92;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.rules.PART;149.00;96.64;3.36;0.93;0.02;6.94;0.13;35.79;1.00;0.01;0.99;0.00;0.86;1.00;0.92;0.92;1.00;0.86;0.97;0.04;0.96;0.03;0.98;0.97;0.97;0.93;0.99;0.99;0.96;0.02;0.98;0.04;0.96;0.96;0.96;0.94;0.99;0.98;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.rules.ZeroR;149.00;63.09;36.91;0.00;0.26;100.00;0.36;100.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.29;0.04;1.00;1.00;0.00;0.00;0.63;1.00;0.77;0.00;0.46;0.61;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.46;0.29;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.19;0.03;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.trees.DecisionStump;149.00;90.60;9.40;0.80;0.09;33.67;0.21;58.86;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.55;0.06;0.98;0.15;0.85;0.02;0.92;0.98;0.95;0.86;0.87;0.87;0.96;0.06;0.94;0.04;0.88;0.96;0.91;0.88;0.92;0.79;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.76;0.07;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.trees.J48;149.00;93.96;6.04;0.88;0.03;10.42;0.15;41.82;1.00;0.01;0.99;0.00;0.86;1.00;0.92;0.92;1.00;0.86;0.93;0.04;0.96;0.07;0.98;0.93;0.95;0.87;0.99;0.99;0.96;0.06;0.94;0.04;0.88;0.96;0.91;0.88;0.99;0.98;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.trees.LMT;149.00;97.99;2.01;0.96;0.02;6.40;0.08;23.17;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.98;0.02;0.98;0.02;0.99;0.98;0.98;0.96;1.00;1.00;0.98;0.02;0.98;0.02;0.96;0.98;0.97;0.95;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.trees.RandomForest;149.00;99.33;0.67;0.99;0.02;8.77;0.06;18.19;0.83;0.00;1.00;0.17;1.00;0.83;0.91;0.91;1.00;1.00;1.00;0.02;0.98;0.00;0.99;1.00;0.99;0.99;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.trees.RandomTree;149.00;97.99;2.01;0.96;0.01;3.90;0.10;28.11;0.83;0.01;0.99;0.17;0.83;0.83;0.83;0.83;0.91;0.70;0.98;0.02;0.98;0.02;0.99;0.98;0.98;0.96;0.98;0.98;1.00;0.01;0.99;0.00;0.98;1.00;0.99;0.98;1.00;0.98;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.trees.REPTree;149.00;97.32;2.68;0.95;0.03;10.17;0.12;32.41;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.98;0.04;0.96;0.02;0.98;0.98;0.98;0.94;0.95;0.95;0.96;0.02;0.98;0.04;0.96;0.96;0.96;0.94;0.95;0.88;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/10644.csv;
weka.classifiers.bayes.BayesNet;149.00;87.92;12.08;0.80;0.07;24.08;0.23;58.89;0.71;0.00;1.00;0.29;1.00;0.71;0.83;0.79;0.92;0.92;1.00;0.20;0.80;0.00;0.83;1.00;0.91;0.82;0.95;0.93;0.92;0.02;0.98;0.08;0.88;0.92;0.90;0.88;0.98;0.96;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.98;0.29;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.bayes.NaiveBayes;149.00;79.19;20.81;0.67;0.11;34.83;0.26;65.77;0.79;0.12;0.88;0.21;0.76;0.79;0.78;0.67;0.95;0.93;0.77;0.19;0.81;0.23;0.81;0.77;0.79;0.58;0.90;0.86;0.83;0.04;0.96;0.17;0.80;0.83;0.82;0.78;0.97;0.93;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.bayes.NaiveBayesUpdateable;149.00;79.19;20.81;0.67;0.11;34.83;0.26;65.77;0.79;0.12;0.88;0.21;0.76;0.79;0.78;0.67;0.95;0.93;0.77;0.19;0.81;0.23;0.81;0.77;0.79;0.58;0.90;0.86;0.83;0.04;0.96;0.17;0.80;0.83;0.82;0.78;0.97;0.93;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.functions.Logistic;149.00;97.32;2.68;0.96;0.01;4.30;0.12;29.30;0.96;0.01;0.99;0.04;0.98;0.96;0.97;0.95;0.99;0.99;0.99;0.04;0.96;0.01;0.96;0.99;0.97;0.95;0.98;0.97;0.96;0.00;1.00;0.04;1.00;0.96;0.98;0.98;1.00;0.99;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.functions.MultilayerPerceptron;149.00;97.32;2.68;0.96;0.02;7.93;0.11;28.14;0.94;0.00;1.00;0.06;1.00;0.94;0.97;0.95;1.00;0.99;1.00;0.05;0.95;0.00;0.95;1.00;0.97;0.95;0.99;0.98;0.96;0.00;1.00;0.04;1.00;0.96;0.98;0.98;0.99;0.97;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.functions.SimpleLogistic;149.00;95.97;4.03;0.93;0.04;13.81;0.14;36.26;0.92;0.00;1.00;0.08;1.00;0.92;0.96;0.94;0.99;0.99;0.99;0.07;0.93;0.01;0.94;0.99;0.96;0.92;0.97;0.97;0.96;0.00;1.00;0.04;1.00;0.96;0.98;0.98;1.00;0.99;1.00;0.01;0.99;0.00;0.67;1.00;0.80;0.81;0.99;0.58;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.functions.SMO;149.00;77.18;22.82;0.58;0.27;87.00;0.34;87.18;0.81;0.00;1.00;0.19;1.00;0.81;0.90;0.86;0.98;0.95;1.00;0.46;0.54;0.00;0.69;1.00;0.82;0.61;0.77;0.69;0.04;0.00;1.00;0.96;1.00;0.04;0.08;0.19;0.77;0.32;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.98;0.33;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.rules.OneR;149.00;69.80;30.20;0.49;0.15;48.64;0.39;98.89;0.73;0.08;0.92;0.27;0.81;0.73;0.77;0.67;0.82;0.68;0.85;0.35;0.65;0.15;0.71;0.85;0.78;0.51;0.75;0.68;0.13;0.09;0.91;0.88;0.21;0.13;0.16;0.05;0.52;0.17;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.rules.DecisionTable;149.00;87.25;12.75;0.79;0.14;46.02;0.24;60.31;0.81;0.02;0.98;0.19;0.95;0.81;0.88;0.83;0.94;0.93;0.93;0.16;0.84;0.07;0.85;0.93;0.89;0.78;0.94;0.90;0.88;0.04;0.96;0.13;0.81;0.88;0.84;0.81;0.94;0.86;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.91;0.10;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.rules.JRip;149.00;96.64;3.36;0.94;0.02;7.43;0.13;32.32;0.96;0.00;1.00;0.04;1.00;0.96;0.98;0.97;0.98;0.98;1.00;0.04;0.96;0.00;0.96;1.00;0.98;0.96;0.98;0.95;0.96;0.02;0.98;0.04;0.92;0.96;0.94;0.93;0.97;0.95;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.98;0.25;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.rules.PART;149.00;92.62;7.38;0.88;0.04;14.07;0.19;47.24;0.94;0.02;0.98;0.06;0.96;0.94;0.95;0.92;0.98;0.97;0.93;0.05;0.95;0.07;0.95;0.93;0.94;0.88;0.97;0.94;0.96;0.03;0.97;0.04;0.85;0.96;0.90;0.88;0.96;0.92;0.00;0.01;0.99;1.00;0.00;0.00;0.00;-0.01;0.97;0.22;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.rules.ZeroR;149.00;50.34;49.66;0.00;0.31;100.00;0.39;100.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.47;0.31;1.00;1.00;0.00;0.00;0.50;1.00;0.67;0.00;0.47;0.49;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.44;0.15;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.10;0.01;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.trees.DecisionStump;149.00;69.80;30.20;0.44;0.21;67.91;0.33;84.40;0.60;0.00;1.00;0.40;1.00;0.60;0.75;0.71;0.77;0.79;0.99;0.58;0.42;0.01;0.63;0.99;0.77;0.49;0.66;0.59;0.04;0.02;0.98;0.96;0.33;0.04;0.07;0.07;0.59;0.19;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.35;0.01;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.trees.J48;149.00;93.29;6.71;0.89;0.04;12.97;0.18;44.79;0.94;0.02;0.98;0.06;0.96;0.94;0.95;0.92;0.98;0.97;0.95;0.05;0.95;0.05;0.95;0.95;0.95;0.89;0.97;0.95;0.96;0.03;0.97;0.04;0.85;0.96;0.90;0.88;0.96;0.92;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.98;0.25;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.trees.LMT;149.00;95.97;4.03;0.93;0.04;13.81;0.14;36.26;0.92;0.00;1.00;0.08;1.00;0.92;0.96;0.94;0.99;0.99;0.99;0.07;0.93;0.01;0.94;0.99;0.96;0.92;0.97;0.97;0.96;0.00;1.00;0.04;1.00;0.96;0.98;0.98;1.00;0.99;1.00;0.01;0.99;0.00;0.67;1.00;0.80;0.81;0.99;0.58;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.trees.RandomForest;149.00;97.32;2.68;0.96;0.04;12.93;0.12;31.06;0.94;0.00;1.00;0.06;1.00;0.94;0.97;0.95;1.00;0.99;1.00;0.05;0.95;0.00;0.95;1.00;0.97;0.95;0.99;0.99;0.96;0.00;1.00;0.04;1.00;0.96;0.98;0.98;0.99;0.98;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.trees.RandomTree;149.00;95.97;4.03;0.93;0.02;6.48;0.14;36.11;0.94;0.01;0.99;0.06;0.98;0.94;0.96;0.94;0.96;0.94;0.99;0.07;0.93;0.01;0.94;0.99;0.96;0.92;0.96;0.93;0.92;0.00;1.00;0.08;1.00;0.92;0.96;0.95;0.96;0.93;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;crossEstratificado;KPI/QUINCENAL/1069.csv;
weka.classifiers.trees.REPTree;149.00;94.63;5.37;0.91;0.05;14.62;0.16;40.02;0.98;0.01;0.99;0.02;0.98;0.98;0.98;0.97;0.99;0.99;0.95;0.03;0.97;0.05;0.97;0.95;0.96;0.92;0.97;0.94;0.96;0.04;0.96;0.04;0.82;0.96;0.88;0.86;0.95;0.79;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.84;0.06;crossEstratificado;KPI/QUINCENAL/1069.csv;
